StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
193850,30,20000460,1,2013,Patrick Patterson,SAC,PF,0,20000030,2017-11-07T10:35:39,71,2236.2,2952,92,530.8,1036.7,85.2,91.9,446.0,817.0,90.9,84.9,219.6,64.2,79.9,104.8,126.8,188.0,372.7,560.8,11.8,24.8,18.2,134.8,51.6,66.6,101.5,229.6,1226.4,1082.8,94.2,26.4,12.7,2.5,4.9,14.3,29.8,2354.4,2367.5,2354.4,0,11.1,0.0,,False,,Scrambled
193762,23,20000461,1,2013,Greivis Vasquez,NO,PG,0,20000023,2017-11-07T10:35:39,78,4060.8,4468,23,728.8,1684.0,72.1,78.9,590.7,1279.6,76.9,138.1,404.4,56.9,206.3,256.3,134.0,71.6,489.2,560.8,5.2,22.1,12.4,1171.5,109.8,16.6,411.0,316.2,1802.1,1796.7,83.4,26.2,74.7,3.7,0.5,31.0,38.6,4180.6,4428.3,4180.6,0,41.6,2.8,,False,,Scrambled
194184,10,20000462,1,2013,Landry Fields,TOR,SF,0,20000010,2017-11-07T10:35:39,51,1027.7,1724,68,169.7,371.1,76.0,76.9,166.4,347.8,79.5,5.5,23.3,23.8,56.6,88.2,106.8,98.2,247.9,346.1,11.1,28.9,19.9,99.8,53.2,13.3,69.9,104.8,399.4,409.9,81.0,17.0,14.9,4.5,1.7000000000000002,24.2,21.6,1094.2,1086.6,1094.2,0,5.5,0.0,,False,,Scrambled
193807,30,20000463,1,2013,Chuck Hayes,SAC,PF,0,20000030,2017-11-07T10:35:39,74,1295.9,2010,85,139.8,316.2,73.5,73.5,139.8,314.5,73.9,0.0,2.8,0.0,49.9,79.9,104.0,188.0,309.5,497.5,17.4,30.2,23.6,186.4,51.6,30.0,73.2,189.7,329.5,351.3,78.0,18.2,21.7,3.7,3.2,28.7,15.7,1377.5,1357.4,1377.5,0,0.0,0.0,,False,,Scrambled
194045,30,20000464,1,2013,James Johnson,SAC,PF,0,20000030,2017-11-07T10:35:39,54,1083.3,1461,40,194.7,470.9,68.7,69.4,191.4,436.0,73.0,5.5,34.9,15.8,66.6,111.5,99.3,81.5,159.7,241.3,10.4,21.5,15.8,96.5,68.2,83.2,113.2,164.7,459.3,520.0,73.5,17.3,17.0,6.6,12.3,29.7,32.2,1234.7,1153.6,1234.7,0,0.0,0.0,,False,,Scrambled
193772,16,20000465,1,2013,Greg Stiemsma,MIN,C,0,20000016,2017-11-07T10:35:39,76,1454.7,2012,35,211.3,462.6,76.0,76.0,211.3,462.6,76.0,0.0,0.0,0.0,88.2,114.8,127.8,101.5,332.8,434.3,15.5,32.5,20.5,49.9,73.2,149.8,98.2,306.2,510.8,513.1,82.9,18.0,10.7,5.2,15.9,26.7,22.8,1677.6,1528.0,1677.6,0,2.8,0.0,,False,,Scrambled
193899,23,20000468,1,2013,Anthony Davis,NO,PF,0,20000023,2017-11-07T10:35:39,64,3116.5,3070,98,580.7,1124.9,85.9,85.9,580.7,1114.9,86.7,0.0,16.6,0.0,281.2,374.4,125.0,274.6,594.0,868.6,17.4,39.0,28.0,104.8,124.8,186.4,148.1,262.9,1442.7,1289.6,93.0,34.9,10.2,6.1,14.0,17.1,36.5,3427.7,3283.9,3427.7,0,33.3,0.0,,False,,Scrambled
194030,21,20000469,1,2013,Quincy Pondexter,MEM,SG,0,20000021,2017-11-07T10:35:39,59,1106.4,2068,20,213.0,497.5,71.2,87.9,113.2,244.6,77.0,99.8,252.9,65.7,98.2,124.8,131.0,71.6,148.1,219.6,11.1,14.3,10.4,101.5,58.2,16.6,69.9,158.1,624.0,552.4,94.0,17.6,12.6,4.3,1.1,18.7,23.2,1174.6,1202.2,1174.6,0,0.0,0.0,,False,,Scrambled
193755,22,20000470,1,2013,Omer Asik,HOU,C,0,20000022,2017-11-07T10:35:39,82,3635.3,4100,11,552.4,1021.7,90.0,90.0,552.4,1020.0,90.2,0.0,2.8,0.0,279.6,497.5,93.5,457.6,1133.2,1590.8,21.3,51.6,36.6,124.8,76.5,144.8,287.9,371.1,1384.4,1240.6,92.9,26.2,12.8,2.6,7.4,31.3,27.3,3856.7,3941.2,3856.7,0,54.9,0.0,,False,,Scrambled
194080,23,20000471,1,2013,Eric Gordon,NO,SG,0,20000023,2017-11-07T10:35:39,42,1663.8,2102,83,391.0,971.8,66.9,74.9,297.9,683.9,72.6,93.2,287.9,53.9,311.2,369.4,140.1,16.6,111.5,128.1,2.5,10.7,10.0,228.0,74.9,13.3,194.7,124.8,1186.4,1134.3,87.0,24.7,32.1,5.4,1.4,24.4,49.3,1752.0,1814.2,1752.0,0,0.0,0.0,,False,,Scrambled
193797,30,20000472,1,2013,Tyreke Evans,SAC,SG,0,20000030,2017-11-07T10:35:39,65,2963.4,3355,8,609.0,1273.0,79.5,84.4,534.1,1051.6,84.5,74.9,221.3,56.2,349.4,450.9,129.0,93.2,384.4,477.6,8.6,22.5,13.6,381.1,149.8,44.9,213.0,221.3,1642.4,1471.4,92.9,30.5,31.7,6.4,2.9,21.0,37.3,3158.1,3133.7,3158.1,0,2.8,0.0,,False,,Scrambled
194188,4,20000473,1,2013,Norris Cole,MIA,PG,0,20000004,2017-11-07T10:35:39,80,1449.3,2646,18,297.9,707.2,70.1,76.7,239.6,544.1,73.2,58.2,163.1,59.4,86.5,133.1,108.2,30.0,186.4,216.3,4.1,13.6,13.9,272.9,94.8,11.6,173.1,257.9,740.5,765.8,80.5,13.1,25.3,5.3,1.0,30.7,28.4,1555.8,1578.3,1555.8,0,2.8,0.0,,False,,Scrambled
194136,7,20000474,1,2013,Jrue Holiday,PHI,PG,0,20000007,2017-11-07T10:35:39,77,4519.6,4814,6,921.9,2129.9,72.1,78.0,770.4,1722.2,74.4,151.4,407.7,61.7,302.8,402.7,125.1,146.4,391.0,537.5,9.3,15.8,10.5,1033.3,199.7,53.2,479.2,279.6,2298.0,2307.1,82.9,28.1,61.1,6.1,2.4,28.6,44.6,4772.5,4914.2,4772.5,0,33.3,2.8,,False,,Scrambled
193868,23,20000475,1,2013,Ryan Anderson,NO,PF,0,20000023,2017-11-07T10:35:39,81,3538.2,4163,75,785.4,1855.4,70.4,86.2,431.0,928.5,77.2,354.4,926.8,63.6,252.9,299.5,140.4,317.8,545.8,863.6,14.9,26.4,20.6,161.4,69.9,51.6,161.4,297.9,2178.2,1987.1,91.2,29.1,11.5,2.5,2.9,12.5,40.3,3659.6,3866.7,3659.6,0,18.3,0.0,,False,,Scrambled
194120,16,20000476,1,2013,Dante Cunningham,MIN,SF,0,20000016,2017-11-07T10:35:39,80,2451.2,3345,14,522.5,1116.5,77.9,77.9,522.5,1106.6,78.5,0.0,16.6,0.0,111.5,171.4,108.2,236.3,442.6,678.9,13.0,26.0,19.3,111.5,139.8,63.2,93.2,254.6,1156.5,1192.0,80.7,22.8,15.6,6.0,4.0,12.1,28.8,2654.2,2539.3,2654.2,0,8.3,0.0,,False,,Scrambled
194042,19,20000478,1,2013,Luke Babbitt,POR,SF,0,20000019,2017-11-07T10:35:39,62,778.6,1215,85,143.1,389.4,61.2,83.2,39.9,93.2,71.4,103.2,296.2,57.9,16.6,21.6,128.0,25.0,203.0,228.0,6.5,32.7,18.1,48.3,23.3,13.8,36.6,136.4,406.0,398.9,84.7,15.8,10.3,2.8,1.4,14.0,27.4,810.2,859.9,810.2,0,0.0,0.0,,False,,Scrambled
193952,30,20000479,1,2013,Toney Douglas,SAC,PG,0,20000030,2017-11-07T10:35:39,71,1652.5,2143,8,312.8,775.4,67.1,81.7,176.4,416.0,70.6,136.4,359.4,63.2,126.5,139.8,150.6,56.6,173.1,229.6,8.2,15.9,10.2,251.3,118.1,8.3,134.8,241.3,888.6,836.9,88.4,23.4,30.9,7.9,0.5,23.1,33.7,1775.7,1799.6,1775.7,0,0.0,0.0,,False,,Scrambled
194196,30,20000480,1,2013,Jimmer Fredette,SAC,PG,0,20000030,2017-11-07T10:35:39,69,1193.4,1607,52,286.2,680.6,70.1,83.0,178.0,421.0,70.4,108.2,259.6,69.4,141.4,164.7,142.9,31.6,86.5,118.1,6.1,10.6,11.7,153.1,51.6,8.3,113.2,106.5,822.0,753.1,90.9,24.6,26.4,4.6,0.7000000000000001,21.7,40.0,1250.0,1310.0,1250.0,0,0.0,0.0,,False,,Scrambled
193897,26,20000482,1,2013,Draymond Green,GS,PF,0,20000026,2017-11-07T10:35:39,79,1167.3,1766,0,139.8,427.6,54.4,58.9,116.5,316.2,61.2,23.3,111.5,34.8,74.9,91.5,136.1,96.5,336.1,432.6,10.4,33.8,22.5,88.2,69.9,41.6,84.9,264.6,377.7,467.9,67.2,12.4,11.7,5.6,5.1,25.5,23.4,1278.8,1243.0,1278.8,0,0.0,0.0,,False,,Scrambled
194023,26,20000483,1,2013,Harrison Barnes,GS,SF,0,20000026,2017-11-07T10:35:39,81,2205.8,3423,58,459.3,1045.0,73.0,80.0,372.7,803.7,77.2,86.5,241.3,59.7,239.6,316.2,126.1,88.2,465.9,554.1,8.1,24.2,14.8,163.1,86.5,23.3,168.1,233.0,1244.7,1184.1,87.5,19.0,12.1,3.6,1.5,20.7,29.5,2315.6,2370.8,2315.6,0,11.1,0.0,,False,,Scrambled
193993,26,20000484,1,2013,Andrew Bogut,GS,C,0,20000026,2017-11-07T10:35:39,32,1157.3,1306,70,138.1,306.2,75.0,76.0,136.4,304.5,74.5,2.8,2.8,166.4,31.6,63.2,83.2,113.2,294.5,407.7,16.4,40.0,28.6,111.5,33.3,91.5,58.2,141.4,309.5,334.0,77.2,23.7,20.7,3.6,15.2,24.7,22.4,1282.1,1210.1,1282.1,0,2.8,0.0,,False,,Scrambled
193888,26,20000485,1,2013,Stephen Curry,GS,PG,0,20000026,2017-11-07T10:35:39,78,5004.1,4962,55,1041.7,2309.6,75.0,91.4,589.1,1311.2,74.7,452.6,998.4,75.4,436.0,484.2,149.8,98.2,424.3,522.5,6.2,15.2,16.1,896.9,209.7,20.0,399.4,329.5,2971.9,2522.7,98.0,36.5,51.8,6.0,0.9,22.7,44.0,5233.8,5493.7,5233.8,0,25.0,0.0,,False,,Scrambled
193976,26,20000486,1,2013,Klay Thompson,GS,SG,0,20000026,2017-11-07T10:35:39,82,3503.9,4884,98,845.3,2005.1,70.2,84.9,494.2,1129.9,72.7,351.1,875.3,66.7,219.6,261.2,139.9,53.2,455.9,509.2,3.4,16.6,15.9,304.5,143.1,74.9,261.2,394.4,2261.4,2120.1,88.7,21.8,16.8,4.1,3.3,18.3,36.4,3721.9,3835.5,3721.9,0,0.0,0.0,,False,,Scrambled
194160,20,20000487,1,2013,Andre Iguodala,DEN,SF,0,20000020,2017-11-07T10:35:39,80,3945.5,4623,88,658.9,1462.7,75.0,83.7,507.5,985.1,85.7,151.4,477.6,52.7,257.9,449.3,95.5,136.4,567.4,703.9,9.4,22.5,14.3,720.5,231.3,86.5,342.8,211.3,1727.2,1660.3,86.5,26.5,37.2,7.1,4.0,28.5,31.4,4263.3,4255.3,4263.3,0,16.6,2.8,,False,,Scrambled
193963,12,20000488,1,2013,Shaun Livingston,CLE,PG,0,20000012,2017-11-07T10:35:39,66,1682.5,2419,78,276.2,575.7,79.9,79.9,276.2,569.1,80.7,0.0,11.1,0.0,141.4,163.1,144.3,51.6,211.3,262.9,6.5,17.6,10.4,357.8,79.9,51.6,126.5,211.3,693.9,647.5,89.2,21.7,38.2,4.8,4.8,27.2,23.8,1813.9,1758.8,1813.9,0,0.0,0.0,,False,,Scrambled
194085,9,20000489,1,2013,Leandro Barbosa,BOS,SG,0,20000009,2017-11-07T10:35:39,41,636.0,852,82,138.1,321.2,71.6,79.4,108.2,242.9,74.0,30.0,78.2,63.7,51.6,68.2,125.8,13.3,63.2,76.5,5.3,14.1,14.7,96.5,28.3,16.6,34.9,84.9,357.8,351.2,84.7,22.8,31.6,4.8,2.5,15.1,35.8,674.3,672.3,674.3,0,0.0,0.0,,False,,Scrambled
193937,26,20000490,1,2013,Festus Ezeli,GS,C,0,20000026,2017-11-07T10:35:39,78,1215.7,1864,17,123.1,281.2,72.9,72.9,123.1,281.2,72.9,0.0,0.0,0.0,71.6,134.8,88.4,234.6,286.2,520.8,23.8,27.3,25.6,36.6,38.3,123.1,104.8,261.2,317.8,340.5,77.7,16.0,7.5,2.9,14.3,39.2,17.9,1377.1,1294.2,1377.1,0,0.0,0.0,,False,,Scrambled
194134,12,20000491,1,2013,Marreese Speights,CLE,PF,0,20000012,2017-11-07T10:35:39,79,2106.1,2162,98,432.6,971.8,74.0,74.7,427.6,955.1,74.5,8.3,16.6,49.9,224.6,291.2,128.3,242.9,399.4,642.3,21.6,37.0,29.2,78.2,39.9,88.2,133.1,291.2,1094.9,1099.9,82.9,28.5,11.0,2.8,9.2,18.0,44.1,2234.3,2219.8,2234.3,0,13.8,0.0,,False,,Scrambled
193867,7,20000492,1,2013,Justin Holiday,PHI,SG,0,20000007,2017-11-07T10:35:39,9,150.3,236,0,26.6,79.9,55.4,62.4,20.0,53.2,62.4,11.1,26.6,41.6,16.6,13.3,124.8,0.0,23.3,23.3,0.0,19.1,15.5,25.0,8.3,16.6,15.0,11.6,69.9,85.7,67.9,12.7,26.5,3.1,9.2,24.7,32.8,165.2,162.2,165.2,0,0.0,0.0,,False,,Scrambled
193853,26,20000494,1,2013,Brandon Rush,GS,SG,0,20000026,2017-11-07T10:35:39,2,25.3,42,35,16.6,15.0,111.0,111.0,16.6,11.6,142.6,0.0,5.5,0.0,5.5,8.3,111.0,0.0,2.8,2.8,0.0,11.7,6.0,5.5,0.0,0.0,8.3,13.8,23.3,17.2,111.0,20.2,23.7,0.0,0.0,37.5,39.3,25.3,27.9,25.3,0,0.0,0.0,,False,,Scrambled
194062,26,20000496,1,2013,David Lee,GS,PF,0,20000026,2017-11-07T10:35:39,79,4845.1,4837,38,1001.7,1930.2,86.4,86.4,1001.7,1923.6,86.7,0.0,11.1,0.0,424.3,532.5,132.6,362.8,1111.6,1474.3,14.2,40.8,27.9,464.3,111.5,36.6,344.4,409.3,2427.8,2164.5,93.4,33.0,27.4,3.2,1.6,22.8,38.8,4993.2,5233.3,4993.2,0,93.2,2.8,,False,,Scrambled
194173,15,20000498,1,2013,Ersan Ilyasova,MIL,PF,0,20000015,2017-11-07T10:35:39,73,3152.4,3348,35,617.3,1336.2,76.9,86.7,459.3,980.1,78.0,158.1,356.1,73.9,208.0,261.2,132.5,256.3,609.0,865.3,13.2,33.7,23.1,194.7,113.2,59.9,124.8,307.8,1600.8,1451.1,91.9,31.7,16.0,4.8,3.6,13.2,34.3,3325.5,3382.1,3325.5,0,30.0,0.0,,False,,Scrambled
193894,3,20000499,1,2013,Zaza Pachulia,ATL,C,0,20000003,2017-11-07T10:35:39,52,1417.2,1887,33,189.7,401.0,78.7,78.7,189.7,396.0,79.7,0.0,8.3,0.0,129.8,171.4,126.0,219.6,339.5,559.1,22.5,33.7,28.2,131.5,58.2,20.0,116.5,213.0,509.2,476.4,88.9,22.4,17.1,4.4,2.2,32.7,24.3,1495.4,1513.4,1495.4,0,11.1,0.0,,False,,Scrambled
193908,14,20000500,1,2013,Khris Middleton,DET,SF,0,20000014,2017-11-07T10:35:39,27,489.2,790,42,103.2,234.6,73.2,81.4,79.9,159.7,83.2,23.3,74.9,51.8,44.9,53.2,140.4,11.1,76.5,83.2,2.6,18.9,10.1,46.6,25.0,11.1,18.3,88.2,274.6,258.1,88.5,18.8,15.8,4.6,1.8,11.0,26.6,520.8,514.2,520.8,0,0.0,0.0,,False,,Scrambled
194005,15,20000502,1,2013,John Henson,MIL,PF,0,20000015,2017-11-07T10:35:39,63,1427.5,1376,17,269.6,559.1,80.2,80.2,269.6,554.1,80.9,0.0,8.3,0.0,93.2,174.7,88.7,193.0,301.2,494.2,24.2,40.6,32.1,51.6,31.6,69.9,78.2,138.1,632.3,636.0,82.7,31.6,10.5,3.2,10.3,18.2,37.8,1529.0,1506.3,1529.0,0,16.6,0.0,,False,,Scrambled
194095,25,20000503,1,2013,O.J. Mayo,DAL,SG,0,20000025,2017-11-07T10:35:39,82,3608.7,4847,18,767.1,1707.3,74.7,86.4,530.8,1126.5,78.4,236.3,580.7,67.7,317.8,387.7,136.4,59.9,424.3,484.2,3.9,15.9,15.4,600.7,154.8,38.3,347.8,324.5,2088.3,1877.9,92.5,23.9,32.3,4.5,1.7000000000000002,26.0,34.9,3801.7,3930.0,3801.7,0,5.5,0.0,,False,,Scrambled
