StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
575661,7,20000458,1,2019,Amir Johnson,PHI,PF,6,20000007,2019-06-24T22:18:50,51,175.8,194,1,28.9,57.5,18.4,19.8,24.5,42.8,21.0,1.6,14.6,11.0,11.3,15.0,27.7,17.2,36.6,53.8,1.3,2.6,2.0,22.0,2.1,1.7000000000000002,16.5,36.2,73.6,64.1,21.0,2.1,2.1,0.2,0.30000000000000004,2.7,2.3,186.4,188.9,186.4,-25.6,0.0,0.0,188.9,False,,Scrambled
576295,28,20000459,1,2019,Lou Williams,LAC,SG,1,20000028,2019-06-24T22:18:50,75,850.0,729,18,177.1,416.5,15.6,17.2,138.7,310.0,16.4,38.4,106.5,13.2,155.6,177.5,32.1,14.6,66.6,81.3,0.30000000000000004,1.3,0.8,147.1,20.9,1.5,66.2,29.3,548.3,494.6,20.3,3.4,12.1,0.2,0.1,1.6,11.9,874.9,910.8,874.9,71.4,0.9,0.1,910.8,False,,Scrambled
575662,18,20000460,1,2019,Patrick Patterson,OKC,PF,5,20000018,2019-06-24T22:18:50,63,178.6,315,13,30.0,80.2,13.7,17.5,13.2,30.0,16.1,16.8,50.1,12.3,2.5,11.0,23.2,15.4,38.4,53.8,0.7000000000000001,1.7000000000000002,1.2,11.3,2.1,1.7000000000000002,2.9,16.8,83.8,85.0,18.1,1.3,0.6000000000000001,0.1,0.2,1.2,1.6,189.2,193.7,189.2,-40.3,0.0,0.0,193.7,False,,Scrambled
576296,4,20000464,1,2019,James Johnson,MIA,PF,33,20000004,2019-06-24T22:18:50,55,326.4,426,18,60.0,138.7,15.8,18.3,41.7,84.2,18.2,18.3,54.5,12.3,18.3,25.6,26.1,2.9,56.4,64.4,0.30000000000000004,1.9,1.1,49.4,12.8,3.6,27.1,41.7,156.6,150.0,19.1,1.7000000000000002,2.3,0.2,0.30000000000000004,2.0,2.4,349.1,352.3,349.1,-38.4,0.0,0.0,352.3,False,,Scrambled
649809,21,20000466,1,2019,Bruno Caboclo,MEM,SF,19,20000021,2019-06-24T22:18:50,34,220.6,292,15,35.1,82.4,15.6,19.5,17.6,34.8,18.5,17.6,47.6,13.5,15.4,18.3,30.7,15.4,42.5,57.8,0.8,2.2,1.5,18.3,1.9,12.1,13.9,29.6,103.2,90.4,20.9,1.9,1.3,0.1,0.5,1.8,2.1,237.8,240.8,237.8,0.0,0.4,0.0,240.8,False,,Scrambled
576297,23,20000468,1,2019,Anthony Davis,NO,PF,56,20000023,2019-06-24T22:18:50,56,1068.5,677,21,194.0,375.5,18.9,19.8,176.4,322.4,20.0,17.6,53.1,12.1,125.9,158.5,29.1,63.7,182.3,246.0,1.3,10.1,2.5,79.8,32.2,49.4,41.0,48.3,531.4,445.2,21.9,13.1,2.5,0.30000000000000004,0.8,1.1,10.8,1150.1,1130.4,1150.1,49.8,13.5,0.0,1130.4,False,,Scrambled
576298,24,20000469,1,2019,Quincy Pondexter,SA,SG,0,20000024,2019-06-24T22:18:50,55,73.3,120,17,10.6,21.2,18.3,20.2,3.1,14.6,21.0,0.8,2.4,12.2,12.4,15.4,29.6,1.1,13.9,16.8,0.4,1.7000000000000002,1.0,3.2,1.5,0.1,1.7000000000000002,3.2,35.9,28.0,23.5,1.8,1.2,0.2,0.0,1.9,1.6,77.7,77.6,77.7,-7.0,0.0,0.0,77.6,False,,Scrambled
577194,11,20000470,1,2019,Omer Asik,CHI,C,0,20000011,2019-06-24T22:18:50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
576299,22,20000471,1,2019,Eric Gordon,HOU,SG,53,20000022,2019-06-24T22:18:50,68,556.4,789,21,140.5,343.3,15.0,19.2,61.5,123.7,18.2,79.1,219.6,13.2,43.6,55.6,28.7,2.3,47.9,54.2,0.1,0.9,0.5,47.2,15.0,3.6,32.9,52.3,403.7,367.8,20.1,1.9,1.3,0.1,0.1,1.1,3.0,581.2,615.1,581.2,128.1,0.0,0.0,615.1,False,,Scrambled
576300,13,20000472,1,2019,Tyreke Evans,IND,SG,18,20000013,2019-06-24T22:18:50,69,450.3,513,21,94.1,241.6,14.2,16.4,65.9,162.5,14.8,28.2,79.1,13.0,42.1,58.6,26.3,12.1,61.5,73.6,0.4,1.7000000000000002,1.1,60.8,21.2,2.4,43.2,43.2,258.4,267.3,17.7,1.9,2.3,0.30000000000000004,0.2,1.9,3.6,478.1,490.2,478.1,23.4,0.1,0.0,490.2,False,,Scrambled
576301,23,20000474,1,2019,Jrue Holiday,NO,PG,67,20000023,2019-06-24T22:18:50,67,993.3,879,0,200.2,424.2,17.3,19.1,157.0,291.3,19.7,43.2,132.9,11.9,76.1,99.2,28.1,27.4,94.8,122.2,0.4,1.5,1.0,189.6,39.9,19.8,76.9,54.2,519.7,467.8,20.3,3.1,11.6,0.30000000000000004,0.2,1.9,3.4,1052.9,1069.3,1052.9,84.5,2.4,0.0,1069.3,False,,Scrambled
576302,4,20000475,1,2019,Ryan Anderson,MIA,PF,8,20000004,2019-06-24T22:18:50,25,55.7,117,3,2.8,25.3,11.1,13.8,1.6,10.6,15.2,1.2,14.6,3.0,1.6,2.1,27.4,2.4,13.2,19.8,0.8,1.6,1.2,2.5,0.5,0.1,1.9,3.3,23.1,27.8,15.2,0.8,1.0,0.1,0.0,2.1,1.6,57.6,60.9,57.6,-26.7,0.0,0.0,60.9,False,,Scrambled
576303,24,20000476,1,2019,Dante Cunningham,SA,SF,21,20000024,2019-06-24T22:18:50,64,202.3,340,3,27.4,57.8,17.4,20.9,16.5,34.0,17.7,11.0,23.8,16.9,1.9,2.4,28.5,17.6,51.2,68.8,0.8,2.2,1.5,18.3,3.6,1.7000000000000002,2.9,26.0,71.0,60.7,21.4,1.5,0.9,0.2,0.2,1.6,1.2,216.9,215.2,216.9,-62.6,0.0,0.0,215.2,False,,Scrambled
676792,29,20000480,1,2019,Jimmer Fredette,PHO,PG,0,20000029,2019-06-24T22:18:50,6,15.9,23,17,1.1,10.6,10.1,10.1,1.1,2.1,18.3,0.0,1.7000000000000002,0.0,0.8,0.8,36.6,0.1,0.8,0.9,0.2,1.4,0.8,1.1,0.4,0.0,0.7000000000000001,0.7000000000000001,2.9,11.6,12.8,0.7000000000000001,2.4,0.30000000000000004,0.0,1.8,3.3,17.0,16.9,17.0,-13.9,0.0,0.0,16.9,False,,Scrambled
575663,26,20000482,1,2019,Draymond Green,GS,PF,66,20000026,2019-06-24T22:18:50,66,697.9,755,16,68.8,154.5,16.3,18.4,51.6,94.1,20.1,17.2,60.4,10.4,23.1,33.3,25.3,22.0,154.1,176.0,0.4,2.8,1.7000000000000002,166.5,34.8,25.6,61.9,72.1,177.9,169.1,19.3,2.0,3.6,0.30000000000000004,0.4,3.6,1.8,758.2,750.6,758.2,169.5,1.1,0.0,750.6,False,,Scrambled
576304,30,20000483,1,2019,Harrison Barnes,SAC,SF,77,20000030,2019-06-24T22:18:50,77,694.9,927,16,157.7,375.9,15.4,18.4,94.1,214.5,16.1,63.7,161.4,14.5,83.8,101.7,30.2,20.9,111.3,132.1,0.30000000000000004,1.7000000000000002,1.0,42.1,18.3,1.7000000000000002,35.9,44.7,463.0,420.7,20.1,2.1,0.8,0.1,0.1,1.1,2.7,718.0,753.5,718.0,-19.4,0.5,0.0,753.5,False,,Scrambled
669325,26,20000484,1,2019,Andrew Bogut,GS,C,5,20000026,2019-06-24T22:18:50,11,49.6,49,3,2.4,13.2,18.3,18.3,2.4,13.2,18.3,0.0,0.0,0.0,0.4,0.4,36.6,1.6,15.7,20.1,1.3,12.0,2.9,1.5,0.4,1.1,1.1,2.9,14.3,13.7,19.0,2.1,1.4,0.1,0.7000000000000001,2.4,1.9,53.6,52.1,53.6,1.3,0.0,0.0,52.1,False,,Scrambled
575664,26,20000485,1,2019,Stephen Curry,GS,PG,69,20000026,2019-06-24T22:18:50,69,1064.1,853,3,231.3,490.4,17.3,22.1,101.7,194.0,19.2,129.6,296.5,16.0,96.3,105.0,33.5,16.5,118.6,135.1,0.30000000000000004,1.9,1.1,132.1,33.7,3.3,70.3,60.8,688.4,536.7,23.5,10.8,3.2,0.30000000000000004,0.1,1.5,11.2,1106.9,1172.4,1106.9,252.2,0.4,0.0,1172.4,False,,Scrambled
575665,26,20000486,1,2019,Klay Thompson,GS,SG,78,20000026,2019-06-24T22:18:50,78,902.1,971,2,239.7,513.1,17.1,20.2,151.5,293.9,18.9,88.2,219.2,14.7,47.2,57.8,29.9,13.5,95.9,109.4,0.2,1.4,0.8,68.1,30.7,17.2,42.1,57.5,614.9,538.6,20.9,2.7,1.4,0.2,0.2,1.0,3.4,950.1,972.7,950.1,127.7,0.0,0.0,972.7,False,,Scrambled
575666,26,20000487,1,2019,Andre Iguodala,GS,SF,13,20000026,2019-06-24T22:18:50,68,434.6,577,20,55.3,110.5,18.3,21.2,37.7,57.8,23.9,17.6,52.7,12.2,14.3,24.5,21.3,17.6,74.7,92.2,0.5,1.8,1.1,79.1,22.3,18.7,19.0,34.8,142.4,121.3,21.5,2.0,2.2,0.2,0.4,1.8,1.4,475.6,457.5,475.6,115.3,0.0,0.0,457.5,False,,Scrambled
575667,26,20000488,1,2019,Shaun Livingston,GS,PG,0,20000026,2019-06-24T22:18:50,64,236.9,354,20,39.9,76.9,19.0,19.0,39.9,76.1,19.2,0.0,0.30000000000000004,0.0,14.6,18.7,28.7,15.4,27.4,42.8,0.6000000000000001,1.1,0.9,41.7,11.3,3.6,13.9,27.1,94.4,85.1,20.3,1.8,2.0,0.2,0.30000000000000004,1.9,1.6,258.2,246.0,258.2,16.8,0.0,0.0,246.0,False,,Scrambled
577195,21,20000492,1,2019,Justin Holiday,MEM,SG,77,20000021,2019-06-24T22:18:50,82,612.5,954,12,109.8,284.4,14.1,17.9,50.5,114.2,16.2,59.3,170.2,12.7,34.8,38.8,32.8,16.8,101.4,118.2,0.30000000000000004,1.6,0.9,53.4,44.3,13.2,38.1,60.0,313.7,301.5,19.0,1.5,1.1,0.30000000000000004,0.2,1.5,2.1,670.0,668.8,670.0,-164.0,0.4,0.0,668.8,False,,Scrambled
576305,15,20000497,1,2019,Giannis Antetokounmpo,MIL,PF,72,20000015,2019-06-24T22:18:50,72,1406.8,863,3,263.9,456.4,21.2,21.9,244.9,382.1,23.5,19.0,74.3,3.4,183.0,251.1,26.7,58.2,270.5,328.7,1.0,11.0,2.6,155.2,33.7,40.3,98.1,84.9,729.8,566.9,23.6,13.4,11.1,0.2,0.5,2.0,11.9,1480.7,1514.1,1480.7,238.3,19.8,0.7000000000000001,1514.1,False,,Scrambled
576306,15,20000498,1,2019,Ersan Ilyasova,MIL,PF,7,20000015,2019-06-24T22:18:50,67,347.5,451,2,61.1,139.4,16.0,18.8,39.9,80.9,18.0,21.2,58.6,13.2,22.3,27.1,30.2,34.4,76.1,110.5,1.1,2.2,1.7000000000000002,19.0,11.7,2.7,17.6,63.0,165.8,151.4,20.1,1.9,0.7000000000000001,0.2,0.2,1.4,2.1,366.5,374.1,366.5,87.8,0.4,0.0,374.1,False,,Scrambled
576307,14,20000499,1,2019,Zaza Pachulia,DET,C,3,20000014,2019-06-24T22:18:50,68,278.3,321,1,31.1,70.6,16.1,16.1,31.1,69.2,16.5,0.0,0.5,0.0,35.5,45.4,28.6,36.2,60.8,97.0,1.6,2.9,2.2,33.3,11.3,2.3,20.9,55.3,97.7,90.6,19.7,2.0,2.0,0.2,0.2,2.5,2.0,295.9,293.6,295.9,-35.5,0.0,0.0,293.6,False,,Scrambled
576308,15,20000500,1,2019,Khris Middleton,MIL,SF,77,20000015,2019-06-24T22:18:50,77,899.2,876,11,185.2,420.2,16.1,19.0,119.7,246.7,17.8,65.5,173.5,13.8,79.1,94.4,30.6,18.3,150.4,168.7,0.30000000000000004,2.2,1.3,121.1,29.3,0.9,63.7,63.0,515.0,461.7,20.4,2.7,2.7,0.2,0.0,1.6,3.4,931.0,976.0,931.0,200.6,0.9,0.0,976.0,False,,Scrambled
576309,5,20000501,1,2019,Michael Carter-Williams,ORL,PG,1,20000005,2019-06-24T22:18:50,28,136.5,136,17,16.8,45.0,13.7,15.2,13.2,31.1,15.5,1.3,13.9,3.5,11.7,19.4,22.1,2.5,18.7,25.6,0.7000000000000001,2.0,1.4,25.6,2.7,2.0,2.7,17.6,49.0,53.6,16.7,2.2,3.5,0.4,0.5,1.6,2.6,149.3,143.3,149.3,0.4,0.0,0.0,143.3,False,,Scrambled
576310,12,20000502,1,2019,John Henson,CLE,PF,0,20000012,2019-06-24T22:18:50,14,76.6,69,3,11.3,24.5,16.9,19.7,2.7,13.2,20.3,1.5,11.3,13.0,0.8,1.3,22.0,2.1,20.1,26.0,1.2,12.4,2.8,1.9,0.9,1.5,1.6,2.1,28.9,26.1,20.2,2.7,1.5,0.2,0.7000000000000001,1.9,2.6,83.2,82.1,83.2,0.1,0.0,0.0,82.1,False,,Scrambled
575668,16,20000504,1,2019,Jerryd Bayless,MIN,PG,6,20000016,2019-06-24T22:18:50,34,172.0,240,21,30.0,84.2,13.1,15.3,19.4,48.3,14.7,10.6,35.9,10.8,2.1,10.2,20.9,1.5,18.7,22.7,0.2,1.1,0.7000000000000001,43.6,2.4,0.30000000000000004,11.7,20.5,76.5,88.7,15.8,1.4,3.3,0.2,0.0,1.6,2.4,179.3,185.4,179.3,-58.9,0.30000000000000004,0.0,185.4,False,,Scrambled
576311,8,20000505,1,2019,Jared Dudley,BKN,SF,25,20000008,2019-06-24T22:18:50,59,241.0,446,12,37.0,87.5,15.5,19.6,17.6,32.2,19.9,19.4,55.3,12.8,11.7,16.8,25.5,12.4,44.3,56.7,0.4,1.4,0.9,30.4,13.2,2.1,15.7,47.9,105.0,94.9,20.3,1.2,1.2,0.2,0.1,1.9,1.4,260.0,261.4,260.0,12.8,0.0,0.0,261.4,False,,Scrambled
576312,3,20000509,1,2019,Miles Plumlee,ATL,C,0,20000003,2019-06-24T22:18:50,18,59.4,63,20,11.7,17.6,24.4,24.4,11.7,17.6,24.4,0.0,0.0,0.0,2.1,11.0,19.5,2.1,3.1,14.3,1.3,1.9,1.6,2.3,0.8,0.5,1.3,1.9,29.3,22.4,24.0,3.0,2.0,0.2,0.30000000000000004,1.9,2.3,63.1,61.9,63.1,-15.7,0.0,0.0,61.9,False,,Scrambled
577196,1,20000511,1,2019,Jabari Parker,WAS,PF,17,20000001,2019-06-24T22:18:50,64,609.1,631,2,135.1,274.1,18.0,19.5,112.7,202.8,20.3,22.3,71.4,11.5,47.9,67.3,26.1,28.9,125.2,154.1,0.7000000000000001,2.9,1.8,55.6,16.8,11.0,55.3,53.1,340.4,303.8,20.5,2.4,1.8,0.2,0.2,2.1,3.2,636.9,660.0,636.9,-74.7,1.1,0.0,660.0,False,,Scrambled
576313,15,20000512,1,2019,Pau Gasol,MIL,C,6,20000015,2019-06-24T22:18:50,30,140.7,132,13,15.4,34.4,16.4,17.5,13.2,29.6,16.3,0.8,1.7000000000000002,16.9,10.2,14.6,25.6,2.9,42.1,50.1,0.9,11.2,2.6,19.0,0.7000000000000001,2.0,2.1,10.6,43.2,40.8,19.4,2.5,2.5,0.1,0.5,1.7000000000000002,2.0,148.0,147.8,148.0,-12.1,0.1,0.0,147.8,False,,Scrambled
612670,21,20000514,1,2019,Joakim Noah,MEM,C,1,20000021,2019-06-24T22:18:50,42,281.5,253,12,40.3,78.0,18.9,18.9,40.3,77.6,19.0,0.0,0.1,0.0,28.5,39.9,26.2,21.2,65.9,87.1,1.2,10.9,2.6,32.6,2.7,11.3,18.3,35.1,109.1,95.5,20.9,2.8,2.8,0.2,0.6000000000000001,2.2,2.7,300.2,297.2,300.2,0.5,0.5,0.0,297.2,False,,Scrambled
576314,7,20000515,1,2019,Jimmy Butler,PHI,SG,65,20000007,2019-06-24T22:18:50,65,823.1,799,22,153.0,330.9,16.9,18.3,128.5,260.2,18.1,24.5,70.6,12.7,114.2,133.6,31.3,44.3,80.9,125.2,0.8,1.4,1.1,96.3,45.0,14.3,34.8,40.6,444.7,389.6,20.9,3.2,2.4,0.4,0.2,1.1,3.0,882.4,860.6,882.4,59.3,0.4,0.0,860.6,False,,Scrambled
576315,16,20000516,1,2019,Derrick Rose,MIN,PG,13,20000016,2019-06-24T22:18:50,51,519.4,509,1,132.9,275.6,17.6,19.0,113.1,222.2,18.6,19.8,53.4,13.5,50.1,58.6,31.3,12.1,39.2,51.2,0.30000000000000004,1.1,0.7000000000000001,80.5,11.3,1.6,30.0,20.9,335.6,301.4,20.4,3.1,3.5,0.1,0.1,1.2,10.1,535.1,547.4,535.1,13.2,0.1,0.0,547.4,False,,Scrambled
576316,16,20000517,1,2019,Taj Gibson,MIN,PF,57,20000016,2019-06-24T22:18:50,70,563.5,617,11,111.3,196.5,20.7,21.1,107.2,184.1,21.3,1.5,12.4,11.9,49.0,64.8,27.7,63.0,104.7,167.6,1.4,2.5,1.9,30.7,19.4,14.3,26.7,68.1,275.6,225.0,22.4,2.7,1.0,0.2,0.30000000000000004,1.4,2.3,597.2,594.4,597.2,-29.6,1.7000000000000002,0.0,594.4,False,,Scrambled
576317,15,20000519,1,2019,Tony Snell,MIL,SG,12,20000015,2019-06-24T22:18:50,74,292.6,477,15,59.7,132.1,16.5,20.7,30.0,57.5,19.1,29.6,74.7,14.5,13.5,15.4,32.2,10.6,46.8,57.5,0.30000000000000004,1.3,0.8,24.9,3.5,2.4,3.1,32.9,162.5,138.9,21.4,1.7000000000000002,0.9,0.1,0.2,0.8,1.7000000000000002,308.7,314.5,308.7,63.3,0.0,0.0,314.5,False,,Scrambled
576318,15,20000520,1,2019,Nikola Mirotic,MIL,PF,25,20000015,2019-06-24T22:18:50,46,464.2,456,1,87.1,198.4,16.1,20.0,44.7,82.0,19.9,42.5,116.4,13.4,38.4,45.4,31.0,22.0,102.1,124.1,0.7000000000000001,2.9,1.9,20.1,11.3,12.4,17.6,39.2,255.1,218.3,21.4,2.8,0.8,0.2,0.30000000000000004,1.0,2.9,488.0,506.5,488.0,44.3,1.5,0.0,506.5,False,,Scrambled
576319,13,20000522,1,2019,Doug McDermott,IND,SF,1,20000013,2019-06-24T22:18:50,77,294.7,490,12,75.8,154.5,18.0,21.6,45.0,79.1,20.8,30.7,75.4,14.9,24.2,28.9,30.6,2.3,33.7,39.9,0.2,1.0,0.6000000000000001,24.5,2.4,1.1,15.4,38.1,206.4,167.2,22.6,1.8,0.9,0.1,0.1,1.1,2.2,304.3,319.8,304.3,48.3,0.0,0.0,319.8,False,,Scrambled
576320,23,20000524,1,2019,E'Twaun Moore,NO,SG,36,20000023,2019-06-24T22:18:50,53,357.0,535,0,93.7,194.7,17.6,20.2,65.9,130.3,18.5,27.8,64.4,15.8,16.5,21.6,27.9,12.8,33.7,46.5,0.30000000000000004,0.9,0.6000000000000001,37.3,14.6,1.1,21.6,41.0,231.7,204.2,20.8,1.9,1.3,0.2,0.1,1.3,2.3,374.6,384.0,374.6,1.2,0.0,0.0,384.0,False,,Scrambled
576321,21,20000526,1,2019,Chandler Parsons,MEM,SF,3,20000021,2019-06-24T22:18:50,25,128.6,181,19,24.9,66.6,13.7,16.5,14.3,32.2,16.2,10.6,34.4,11.3,2.9,3.3,32.2,0.5,24.2,25.6,0.1,2.0,1.1,15.7,2.5,0.7000000000000001,11.7,16.5,68.4,70.6,17.7,1.4,1.8,0.30000000000000004,0.1,1.9,2.7,137.4,141.1,137.4,-16.8,0.0,0.0,141.1,False,,Scrambled
576322,25,20000527,1,2019,Dirk Nowitzki,DAL,PF,20,20000025,2019-06-24T22:18:50,51,238.3,291,2,49.4,137.6,13.1,16.3,26.0,62.6,15.2,23.4,75.0,11.4,14.3,18.3,28.5,0.7000000000000001,56.0,57.8,0.1,2.7,1.4,12.8,1.2,2.4,2.4,27.8,136.5,145.7,17.2,1.6,0.9,0.1,0.30000000000000004,0.6000000000000001,3.0,248.2,256.7,248.2,-24.5,0.1,0.0,256.7,False,,Scrambled
576323,27,20000528,1,2019,Tyson Chandler,LAL,C,6,20000027,2019-06-24T22:18:50,55,235.3,320,20,22.3,36.2,22.5,22.5,22.3,35.9,22.8,0.0,0.1,0.0,18.7,31.8,21.4,33.7,78.7,112.4,1.5,3.3,2.4,13.5,2.8,3.1,15.4,40.3,63.3,50.2,23.0,1.7000000000000002,0.7000000000000001,0.2,0.30000000000000004,3.1,1.1,251.4,250.3,251.4,-13.2,0.4,0.0,250.3,False,,Scrambled
577197,27,20000530,1,2019,Rajon Rondo,LAL,PG,29,20000027,2019-06-24T22:18:50,46,463.8,501,14,64.0,158.1,14.8,16.9,45.4,106.1,15.7,18.7,52.0,13.1,3.1,13.2,23.4,12.4,76.5,88.9,0.30000000000000004,2.1,1.2,134.3,20.9,0.9,46.5,36.6,155.2,163.9,17.3,2.0,13.0,0.30000000000000004,0.1,3.0,2.3,487.2,509.0,487.2,-89.7,1.9,0.1,509.0,False,,Scrambled
