StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
193511,9,20000449,1,2014,Kris Humphries,BOS,PF,30,20000009,2017-11-07T10:35:39,69,962.6,1026,37,172.3,343.9,37.4,37.4,172.3,342.4,37.5,0.0,1.1,0.0,87.3,107.4,60.6,94.7,210.4,305.1,5.7,17.9,12.6,50.0,23.1,45.5,47.7,101.5,431.9,391.2,41.2,13.8,4.6,0.6000000000000001,1.9,6.0,14.3,1031.2,1010.6,1031.2,-131.3,4.5,0.0,,False,,Scrambled
193474,1,20000450,1,2014,Martell Webster,WAS,SF,13,20000001,2017-11-07T10:35:39,78,913.8,1609,4,189.5,437.9,32.3,41.6,80.6,160.4,37.4,108.9,277.5,29.2,78.3,93.2,62.7,28.3,137.3,165.6,1.1,5.6,3.3,72.4,30.6,11.2,43.3,111.9,566.2,478.9,44.1,6.6,3.7,0.5,0.30000000000000004,4.6,11.0,955.6,999.3,955.6,-9.7,0.6000000000000001,0.0,,False,,Scrambled
193429,25,20000451,1,2014,DeJuan Blair,DAL,C,13,20000025,2017-11-07T10:35:39,78,841.9,905,38,156.7,293.2,39.8,39.8,156.7,291.7,40.1,0.0,1.1,0.0,57.4,90.3,47.4,103.7,170.8,274.5,7.4,16.1,13.1,52.2,44.8,15.7,57.4,143.2,370.8,332.9,41.6,13.2,5.0,1.4,0.8,11.0,14.7,902.4,886.6,902.4,1.1,1.1,0.0,,False,,Scrambled
193433,1,20000452,1,2014,Garrett Temple,WAS,SG,0,20000001,2017-11-07T10:35:39,75,281.7,476,2,38.0,105.2,27.0,28.6,33.6,83.6,30.0,3.3,21.6,15.4,22.4,32.1,52.1,15.7,35.1,50.7,2.1,4.8,3.4,53.7,26.1,6.1,31.3,53.7,102.9,119.3,32.2,4.5,11.8,1.6,0.8,15.5,10.7,316.0,302.1,316.0,-64.2,0.0,0.0,,False,,Scrambled
193656,10,20000453,1,2014,Terrence Ross,TOR,SG,62,20000010,2017-11-07T10:35:39,81,1039.8,1611,3,237.2,560.2,31.6,39.5,117.1,255.9,34.2,120.1,304.4,29.5,61.2,73.1,62.4,32.1,155.9,188.0,1.3,6.3,3.8,58.9,47.7,20.1,65.6,136.5,655.7,592.4,41.3,6.8,3.4,0.9,0.6000000000000001,5.5,13.9,1107.7,1142.1,1107.7,94.7,0.0,0.0,,False,,Scrambled
193362,10,20000454,1,2014,Tyler Hansbrough,TOR,PF,4,20000010,2017-11-07T10:35:39,64,543.8,730,2,69.4,146.2,35.4,35.4,69.4,144.7,35.7,0.0,1.1,0.0,94.0,138.0,50.8,89.5,124.6,214.1,10.6,14.9,12.8,12.7,20.9,14.2,35.1,98.5,232.8,206.9,41.9,10.6,1.5,0.8,0.9,10.8,11.3,578.8,573.1,578.8,-3.0,0.6000000000000001,0.0,,False,,Scrambled
193707,10,20000455,1,2014,Jonas Valanciunas,TOR,C,81,20000010,2017-11-07T10:35:39,81,1426.6,1702,7,267.8,504.3,39.6,39.6,267.8,503.6,39.7,0.0,0.6000000000000001,0.0,147.7,194.0,56.8,168.6,364.0,532.6,6.4,18.7,13.6,42.5,17.9,53.0,101.5,185.8,683.3,589.6,43.2,12.1,2.3,0.30000000000000004,1.4,11.0,13.9,1497.4,1531.9,1497.4,74.6,18.6,0.0,,False,,Scrambled
193348,10,20000456,1,2014,DeMar DeRozan,TOR,SG,79,20000010,2017-11-07T10:35:39,79,2032.2,2250,29,450.6,1049.6,32.0,33.7,402.8,893.0,33.6,47.7,156.7,22.8,387.2,470.0,61.5,38.0,217.8,255.9,1.1,6.3,3.7,233.5,64.2,20.9,131.3,147.0,1336.1,1256.4,39.7,13.8,14.1,0.8,0.4,5.3,21.0,2117.2,2136.7,2117.2,136.5,1.1,0.0,,False,,Scrambled
193612,10,20000457,1,2014,Kyle Lowry,TOR,PG,79,20000010,2017-11-07T10:35:39,79,2101.3,2134,42,340.9,805.7,31.6,38.1,199.2,432.7,34.3,141.7,373.0,28.3,233.5,287.2,60.6,65.6,209.6,275.3,2.0,6.4,4.2,437.2,90.3,11.2,144.7,199.2,1057.1,932.1,42.3,15.1,25.9,1.2,0.2,10.0,17.2,2202.8,2280.7,2202.8,200.7,13.4,1.1,,False,,Scrambled
193520,10,20000458,1,2014,Amir Johnson,TOR,PF,72,20000010,2017-11-07T10:35:39,77,1299.9,1651,43,256.6,456.6,41.9,43.1,241.7,407.3,44.2,14.9,49.2,22.6,67.9,106.7,47.4,128.3,248.4,376.7,5.0,13.1,7.4,85.8,41.8,65.6,91.8,202.2,596.1,503.5,44.2,11.5,4.9,0.7000000000000001,1.8,11.5,12.3,1407.3,1386.6,1407.3,141.0,7.2,0.0,,False,,Scrambled
193605,3,20000459,1,2014,Lou Williams,ATL,SG,7,20000003,2017-11-07T10:35:39,60,816.7,1077,28,147.0,367.8,29.8,35.7,88.0,195.5,33.6,58.9,172.3,25.5,113.4,133.5,63.3,5.6,85.0,92.5,0.4,5.0,2.8,156.7,33.6,2.2,68.6,48.5,466.2,426.5,40.7,11.3,17.1,0.9,0.1,10.3,15.7,853.3,885.1,853.3,-123.8,0.0,0.0,,False,,Scrambled
193553,10,20000460,1,2014,Patrick Patterson,TOR,PF,13,20000010,2017-11-07T10:35:39,65,896.2,1143,21,167.8,364.8,34.3,38.4,126.8,252.1,37.5,41.0,112.6,27.2,37.3,53.0,52.5,87.3,167.8,255.1,4.7,12.5,7.0,58.2,41.0,27.6,48.5,118.6,414.0,388.1,39.8,11.0,4.6,1.0,1.1,6.2,12.6,964.9,954.9,964.9,125.3,0.6000000000000001,0.0,,False,,Scrambled
193270,10,20000461,1,2014,Greivis Vasquez,TOR,PG,23,20000010,2017-11-07T10:35:39,79,1040.0,1326,41,206.6,490.9,31.4,37.7,125.3,275.3,33.9,81.3,215.6,28.1,70.9,80.6,65.6,14.9,114.1,129.1,0.7000000000000001,5.5,3.0,241.0,23.1,2.8,95.5,106.7,565.5,526.3,40.1,10.7,22.3,0.5,0.1,11.5,15.5,1066.9,1136.0,1066.9,123.1,0.6000000000000001,0.0,,False,,Scrambled
193716,10,20000462,1,2014,Landry Fields,TOR,SF,2,20000010,2017-11-07T10:35:39,30,137.1,240,7,20.1,50.0,30.1,30.1,20.1,46.3,32.5,0.0,2.8,0.0,10.4,16.4,47.4,11.2,32.8,44.0,3.0,11.9,5.9,14.9,5.6,1.7000000000000002,6.1,18.6,50.7,57.2,33.1,4.9,5.2,0.9,0.4,7.0,6.9,146.8,143.4,146.8,-27.6,0.0,0.0,,False,,Scrambled
193316,10,20000463,1,2014,Chuck Hayes,TOR,PF,1,20000010,2017-11-07T10:35:39,61,369.6,562,16,41.8,97.0,32.2,32.2,41.8,96.2,32.4,0.0,0.6000000000000001,0.0,14.9,18.6,59.7,51.5,105.2,156.7,5.7,16.0,11.7,26.1,25.4,6.7,24.6,70.9,98.5,105.2,34.9,5.6,3.8,1.3,0.7000000000000001,14.1,5.7,404.0,390.9,404.0,45.5,0.6000000000000001,0.0,,False,,Scrambled
193632,21,20000464,1,2014,James Johnson,MEM,PF,4,20000021,2017-11-07T10:35:39,52,657.7,713,15,106.7,229.8,34.6,37.3,90.3,164.9,40.9,16.4,64.9,18.9,56.7,67.1,63.0,44.8,79.1,123.8,4.1,7.3,5.7,82.8,31.3,42.5,49.2,76.1,286.5,259.3,41.3,13.4,13.6,1.3,2.8,11.9,15.0,731.6,697.9,731.6,71.6,0.6000000000000001,0.0,,False,,Scrambled
193279,23,20000465,1,2014,Greg Stiemsma,NO,C,20,20000023,2017-11-07T10:35:39,55,465.7,750,25,52.2,91.0,42.8,42.8,52.2,90.3,43.2,0.0,0.6000000000000001,0.0,14.2,23.9,44.3,53.7,114.9,168.6,4.6,13.5,7.3,26.9,26.1,42.5,32.8,126.1,118.6,101.5,43.6,5.4,2.8,1.0,2.6,18.2,4.6,534.3,490.5,534.3,-126.8,0.0,0.0,,False,,Scrambled
193480,23,20000468,1,2014,Anthony Davis,NO,PF,66,20000023,2017-11-07T10:35:39,67,2093.4,1758,40,389.4,749.7,38.7,38.8,387.9,743.0,38.9,1.1,5.0,16.6,259.6,328.2,59.0,154.4,347.6,502.1,5.6,17.4,12.4,78.3,66.4,141.0,81.3,149.2,1039.9,894.2,43.4,19.6,4.4,1.1,3.7,4.6,18.9,2300.7,2200.1,2300.7,-84.3,26.9,0.0,,False,,Scrambled
193438,21,20000469,1,2014,Quincy Pondexter,MEM,SG,2,20000021,2017-11-07T10:35:39,15,113.5,201,14,23.1,58.9,29.2,34.0,14.9,33.6,33.1,6.1,25.4,24.2,15.7,19.4,60.3,5.6,11.9,19.4,2.4,3.9,3.2,14.9,2.8,0.6000000000000001,11.2,13.4,70.1,67.5,38.7,5.7,6.1,0.6000000000000001,0.2,10.6,13.5,118.0,124.2,118.0,-79.1,0.0,0.0,,False,,Scrambled
193262,22,20000470,1,2014,Omer Asik,HOU,C,19,20000022,2017-11-07T10:35:39,48,607.3,722,4,75.3,141.7,39.7,39.7,75.3,141.7,39.7,0.0,0.0,0.0,58.2,94.0,46.2,75.3,206.6,282.0,6.9,22.4,16.2,18.6,10.4,27.6,44.0,68.6,208.9,183.1,42.5,11.0,2.1,0.4,1.6,14.5,10.3,645.4,650.1,645.4,43.3,3.3,0.0,,False,,Scrambled
193669,23,20000471,1,2014,Eric Gordon,NO,SG,64,20000023,2017-11-07T10:35:39,64,1145.9,1535,13,265.6,609.5,32.5,37.1,190.2,417.0,34.0,75.3,192.5,29.2,130.6,166.4,58.6,22.4,100.7,123.1,0.9,4.3,2.6,155.2,55.2,6.7,100.0,85.0,737.0,682.7,40.3,11.1,12.4,1.0,0.30000000000000004,7.1,17.4,1210.0,1239.7,1210.0,-201.4,0.0,0.0,,False,,Scrambled
193304,23,20000472,1,2014,Tyreke Evans,NO,SG,22,20000023,2017-11-07T10:35:39,72,1514.9,1512,37,291.7,669.2,32.5,33.4,276.0,598.3,34.4,15.7,70.9,16.5,178.3,231.3,57.5,56.7,197.7,254.4,2.4,11.5,5.4,270.8,62.7,15.7,130.6,115.6,777.3,770.9,37.6,13.7,22.7,1.2,0.5,10.8,20.3,1593.2,1613.0,1593.2,-152.2,5.6,0.6000000000000001,,False,,Scrambled
193721,4,20000473,1,2014,Norris Cole,MIA,PG,6,20000004,2017-11-07T10:35:39,82,841.5,1502,17,154.4,373.0,30.9,35.4,109.7,243.2,33.6,44.8,129.8,25.7,39.5,50.7,58.1,12.7,106.7,119.4,0.6000000000000001,4.8,2.8,185.0,57.4,2.8,94.7,116.4,393.1,395.3,37.1,4.9,13.4,1.1,0.1,14.4,11.7,902.7,917.2,902.7,75.3,0.0,0.0,,False,,Scrambled
193607,23,20000474,1,2014,Jrue Holiday,NO,PG,34,20000023,2017-11-07T10:35:39,34,813.4,853,19,151.4,338.7,33.3,35.8,129.1,281.2,34.2,22.4,57.4,29.1,38.0,47.0,60.4,20.9,85.0,105.9,1.6,6.5,4.0,199.9,41.8,6.7,78.3,68.6,363.3,359.4,37.7,12.8,29.0,1.4,0.5,13.3,17.5,864.2,879.2,864.2,17.9,5.0,0.0,,False,,Scrambled
193573,23,20000475,1,2014,Ryan Anderson,NO,PF,14,20000023,2017-11-07T10:35:39,22,481.8,592,33,115.6,264.1,32.7,39.6,65.6,141.7,34.5,50.0,122.3,30.5,44.0,46.3,71.0,49.2,56.7,105.9,5.3,6.3,5.8,12.7,5.6,3.9,14.9,35.1,325.3,284.4,42.6,14.0,2.0,0.4,0.4,2.8,17.2,494.5,524.1,494.5,22.4,2.2,0.0,,False,,Scrambled
193593,16,20000476,1,2014,Dante Cunningham,MIN,SF,7,20000016,2017-11-07T10:35:39,81,918.5,1219,39,176.8,380.5,34.7,34.7,176.8,376.7,35.0,0.0,2.8,0.0,28.3,50.0,42.3,84.3,162.6,246.9,4.1,11.1,6.1,62.7,46.3,42.5,31.3,108.9,382.0,402.5,35.4,10.1,4.3,1.0,1.5,4.0,11.3,1007.2,948.7,1007.2,-30.6,1.1,0.0,,False,,Scrambled
193558,23,20000477,1,2014,Alexis Ajinca,NO,C,30,20000023,2017-11-07T10:35:39,56,593.4,709,23,101.5,185.8,40.7,40.7,101.5,185.0,40.9,0.0,0.6000000000000001,0.0,41.8,50.0,62.4,70.1,136.5,206.6,6.3,16.9,12.6,29.8,17.2,34.3,47.0,139.5,244.7,207.7,43.9,10.9,3.7,0.7000000000000001,2.3,13.8,12.3,644.8,630.6,644.8,-75.3,1.7000000000000002,0.0,,False,,Scrambled
193630,23,20000478,1,2014,Luke Babbitt,NO,SF,2,20000023,2017-11-07T10:35:39,27,253.7,353,18,44.8,114.9,29.1,37.7,17.9,44.0,30.4,26.9,70.9,28.3,10.4,13.4,58.0,13.4,52.2,65.6,2.4,13.0,6.0,21.6,3.9,6.1,11.2,38.8,126.8,120.8,39.2,6.8,5.2,0.4,1.1,4.7,12.8,267.1,276.0,267.1,52.2,0.0,0.0,,False,,Scrambled
193353,4,20000479,1,2014,Toney Douglas,MIA,PG,17,20000004,2017-11-07T10:35:39,51,315.1,503,31,54.5,141.7,28.6,34.5,31.3,65.6,35.6,23.1,76.1,22.7,18.6,25.4,54.8,13.4,51.5,64.9,1.6,6.1,3.9,50.7,14.2,2.8,25.4,60.4,150.7,152.9,36.8,5.2,10.6,0.8,0.30000000000000004,10.6,11.7,333.0,342.6,333.0,-9.7,0.0,0.0,,False,,Scrambled
193728,11,20000480,1,2014,Jimmer Fredette,CHI,PG,0,20000011,2017-11-07T10:35:39,49,311.4,386,30,79.8,169.3,35.1,41.7,50.0,106.7,35.0,29.8,62.7,35.5,14.2,15.7,67.5,4.5,32.8,38.8,1.0,5.4,3.1,47.7,10.4,1.7000000000000002,35.8,26.1,203.7,176.2,43.1,11.9,16.5,0.8,0.30000000000000004,12.6,18.1,324.1,346.1,324.1,-17.2,0.0,0.0,,False,,Scrambled
193325,23,20000481,1,2014,Jeff Withey,NO,C,4,20000023,2017-11-07T10:35:39,58,387.2,510,19,51.5,96.2,39.9,39.9,51.5,95.5,40.2,0.0,0.6000000000000001,0.0,38.8,54.5,53.1,36.6,75.3,111.9,4.6,13.0,7.1,19.4,11.2,37.3,14.9,54.5,141.7,120.2,44.0,11.3,3.1,0.6000000000000001,3.4,6.1,6.7,435.7,400.2,435.7,20.9,0.0,0.0,,False,,Scrambled
193477,26,20000482,1,2014,Draymond Green,GS,PF,12,20000026,2017-11-07T10:35:39,82,1109.2,1340,35,139.5,342.4,30.4,34.8,98.5,219.3,33.5,41.0,123.1,24.8,61.2,91.8,49.8,64.2,241.0,305.1,3.0,14.4,6.9,113.4,76.1,53.7,67.9,172.3,381.2,382.8,37.2,10.0,6.6,1.6,1.7000000000000002,11.2,11.1,1239.0,1183.3,1239.0,108.2,2.2,0.0,,False,,Scrambled
193431,26,20000483,1,2014,Harrison Barnes,GS,SF,24,20000026,2017-11-07T10:35:39,78,1022.9,1643,34,202.2,506.5,29.8,33.4,152.9,364.8,31.3,49.2,141.7,25.9,97.0,135.0,53.6,49.2,182.8,232.0,1.8,6.6,4.3,86.5,48.5,14.9,62.7,117.9,550.5,565.9,36.3,5.8,4.2,0.8,0.4,5.5,12.6,1086.3,1091.6,1086.3,-37.3,0.6000000000000001,0.0,,False,,Scrambled
193395,26,20000484,1,2014,Andrew Bogut,GS,C,67,20000026,2017-11-07T10:35:39,67,1272.8,1320,22,175.3,279.8,46.8,46.8,175.3,279.8,46.8,0.0,0.0,0.0,16.4,47.7,25.7,135.8,364.8,500.6,6.4,22.1,15.4,83.6,35.8,90.3,72.4,156.7,367.0,300.8,45.5,13.3,5.2,0.8,2.9,14.5,6.9,1398.9,1348.6,1398.9,232.8,7.2,0.0,,False,,Scrambled
193465,26,20000485,1,2014,Stephen Curry,GS,PG,78,20000026,2017-11-07T10:35:39,78,2432.6,2122,39,486.4,1031.7,35.1,42.1,291.7,572.9,38.0,194.7,458.8,31.6,229.8,259.6,66.0,34.3,214.8,249.2,1.0,6.0,3.6,496.8,94.7,10.4,219.3,144.7,1397.3,1145.9,45.5,18.8,29.8,1.2,0.2,12.0,21.2,2537.7,2687.8,2537.7,428.2,20.9,2.2,,False,,Scrambled
193379,26,20000486,1,2014,Klay Thompson,GS,SG,81,20000026,2017-11-07T10:35:39,81,1600.4,2139,36,417.0,939.2,33.1,39.7,250.7,540.1,34.6,166.4,399.1,31.1,109.7,138.0,59.3,28.3,157.4,185.8,0.8,4.4,2.6,135.0,55.2,27.6,100.7,174.6,1110.0,999.9,41.4,11.2,5.7,0.7000000000000001,0.5,5.1,16.9,1683.2,1744.3,1683.2,396.9,0.6000000000000001,0.0,,False,,Scrambled
193694,26,20000487,1,2014,Andre Iguodala,GS,SF,63,20000026,2017-11-07T10:35:39,63,1089.2,1521,32,164.1,341.7,35.8,40.9,117.9,211.1,41.6,46.3,130.6,26.4,64.2,98.5,48.6,39.5,179.0,218.6,1.6,7.0,4.4,196.2,70.9,13.4,74.6,76.8,438.6,385.0,42.5,10.7,13.6,1.3,0.4,12.1,7.4,1173.5,1162.8,1173.5,423.0,1.1,0.0,,False,,Scrambled
193365,8,20000488,1,2014,Shaun Livingston,BKN,PG,54,20000008,2017-11-07T10:35:39,76,1070.3,1473,6,175.3,363.3,36.0,36.2,174.6,358.8,36.3,0.6000000000000001,3.3,12.5,117.9,142.5,61.7,50.0,133.5,183.5,2.3,6.0,4.1,182.8,69.4,23.1,78.3,128.3,469.2,426.0,41.1,10.8,15.0,1.4,0.7000000000000001,11.6,12.1,1162.8,1120.1,1162.8,45.5,0.6000000000000001,0.0,,False,,Scrambled
193674,29,20000489,1,2014,Leandro Barbosa,PHO,SG,0,20000029,2017-11-07T10:35:39,20,183.1,274,28,41.8,97.7,31.9,34.2,36.6,79.1,34.5,3.9,18.6,20.9,23.1,29.1,59.3,2.8,23.9,27.6,0.8,5.4,3.1,23.9,3.9,2.2,14.2,22.4,111.9,110.5,37.8,6.5,7.4,0.5,0.5,6.3,15.0,191.3,194.1,191.3,39.5,0.0,0.0,,False,,Scrambled
193332,26,20000490,1,2014,Festus Ezeli,GS,C,0,20000026,2017-11-07T10:35:39,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,,Scrambled
193606,26,20000491,1,2014,Marreese Speights,GS,PF,3,20000026,2017-11-07T10:35:39,79,690.8,733,13,145.5,329.7,32.9,33.6,139.5,306.6,33.9,4.5,23.1,19.2,82.1,100.0,61.2,75.3,141.0,216.3,6.4,15.4,12.0,23.9,5.6,25.4,49.2,110.4,379.0,373.7,37.8,12.0,2.9,0.30000000000000004,1.4,6.5,19.0,723.6,730.3,723.6,-90.3,0.6000000000000001,0.0,,False,,Scrambled
193556,17,20000494,1,2014,Brandon Rush,UTA,SG,0,20000017,2017-11-07T10:35:39,38,131.1,311,44,22.4,67.1,24.8,31.5,10.4,32.1,24.3,11.9,35.1,25.4,1.7000000000000002,2.8,44.8,2.8,29.1,32.8,0.7000000000000001,6.2,3.4,17.9,2.8,5.0,14.9,23.1,58.9,68.8,32.0,2.3,4.7,0.4,0.9,13.3,6.9,141.6,146.2,141.6,-70.1,0.0,0.0,,False,,Scrambled
193305,26,20000495,1,2014,Ognjen Kuzmic,GS,C,0,20000026,2017-11-07T10:35:39,19,35.2,69,20,2.8,7.2,28.7,28.7,2.8,7.2,28.7,0.0,0.0,0.0,2.8,6.1,33.9,5.6,6.1,15.7,6.7,7.1,6.9,1.1,1.7000000000000002,2.2,5.6,12.7,11.2,13.3,31.1,2.0,1.6,0.9,1.8,26.8,7.4,40.4,39.7,40.4,-44.8,0.0,0.0,,False,,Scrambled
193650,26,20000496,1,2014,David Lee,GS,PF,67,20000026,2017-11-07T10:35:39,69,1674.8,1707,13,382.7,731.8,39.0,39.0,382.7,731.1,39.0,0.0,0.6000000000000001,0.0,172.3,220.8,58.2,135.8,343.9,479.7,4.9,16.1,11.4,109.7,35.8,19.4,113.4,153.7,937.7,829.0,42.2,15.0,6.0,0.6000000000000001,0.5,6.7,18.2,1730.0,1793.6,1730.0,348.4,25.4,0.0,,False,,Scrambled
