0,1,2,3
77,"Chris Mihm, C",Los Angeles Lakers,"$3,785,000"
78,"Moochie Norris, PG",Houston Rockets,"$3,600,000"
79,"Jamal Crawford, G",New York Knicks,"$3,475,000"
80,"Joel Przybilla, C",Portland Trail Blazers,"$3,215,000"
RK,NAME,TEAM,SALARY
81,"Shane Battier, SF",Memphis Grizzlies,"$3,212,000"
82,"Othella Harrington, PF",Chicago Bulls,"$3,150,000"
83,"Aaron Williams, C",Toronto Raptors,"$3,150,000"
84,"Tony Delk, PG",Atlanta Hawks,"$3,150,000"
85,"Bobby Jackson, PG",Sacramento Kings,"$3,150,000"
86,"Keyon Dooling, PG",Miami Heat,"$3,073,000"
87,"Jerome Moiso, C",Cleveland Cavaliers,"$3,054,000"
88,"Etan Thomas, C",Washington Wizards,"$3,043,000"
89,"Derek Fisher, PG",Golden State Warriors,"$3,000,000"
90,"George Lynch, SF",New Orleans Hornets,"$3,000,000"
RK,NAME,TEAM,SALARY
91,"Mateen Cleaves, PG",Seattle SuperSonics,"$2,969,000"
92,"Jason Collier, C",Atlanta Hawks,"$2,949,000"
93,"Eddie Griffin, PF",Minnesota Timberwolves,"$2,937,000"
94,"Hedo Turkoglu, SF",Orlando Magic,"$2,803,000"
95,"DeSagana Diop, C",Cleveland Cavaliers,"$2,695,000"
96,"Desmond Mason, SF",Milwaukee Bucks,"$2,680,000"
97,"Quentin Richardson, SF",Phoenix Suns,"$2,562,000"
98,"Rodney White, SF",Golden State Warriors,"$2,481,000"
99,"Jamaal Magloire, C",New Orleans Hornets,"$2,474,000"
100,"Speedy Claxton, PG",New Orleans Hornets,"$2,390,000"
RK,NAME,TEAM,SALARY
101,"Morris Peterson, SG",Toronto Raptors,"$2,371,000"
102,"Donnell Harvey, PF",New Jersey Nets,"$2,363,000"
103,"DeShawn Stevenson, SG",Orlando Magic,"$2,362,000"
104,"Joe Johnson, G",Phoenix Suns,"$2,358,000"
105,"Kedrick Brown, SG",Philadelphia 76ers,"$2,332,000"
106,"Jake Tsakalidis, C",Memphis Grizzlies,"$2,322,000"
107,"Vladimir Radmanovic, SF",Seattle SuperSonics,"$2,301,000"
108,"Mamadou N'diaye, C",LA Clippers,"$2,269,000"
109,"Richard Jefferson, F",New Jersey Nets,"$2,266,000"
110,"Troy Murphy, PF",Golden State Warriors,"$2,232,000"
RK,NAME,TEAM,SALARY
111,"Mark Madsen, PF",Minnesota Timberwolves,"$2,212,000"
112,"Michael Bradley, PF",Philadelphia 76ers,"$1,985,000"
113,"Jason Collins, C",New Jersey Nets,"$1,887,000"
114,"Zach Randolph, F",Portland Trail Blazers,"$1,805,000"
115,"Andrei Kirilenko, SF",Utah Jazz,"$1,672,000"
116,"Samuel Dalembert, C",Philadelphia 76ers,"$1,600,000"
117,"Jamaal Tinsley, PG",Indiana Pacers,"$1,554,000"
118,"Primoz Brezec, C",Charlotte Bobcats,"$1,554,000"
119,"Tony Parker, G",San Antonio Spurs,"$1,545,000"
120,"Gerald Wallace, SF",Charlotte Bobcats,"$1,377,000"
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
RK,NAME,TEAM,SALARY
