0,1,2,3
403,"JaKarr Sampson, SF",Indiana Pacers,"$1,620,564"
404,"Langston Galloway, SG",Phoenix Suns,"$1,620,564"
405,"Frank Kaminsky, PF",Phoenix Suns,"$1,620,564"
406,"Ryan Anderson, PF",Houston Rockets,"$1,620,564"
407,"Jeff Green, PF",Brooklyn Nets,"$1,620,564"
408,"Gerald Green, G",Houston Rockets,"$1,620,564"
409,"Reggie Jackson, PG",LA Clippers,"$1,620,564"
410,"Markieff Morris, PF",Los Angeles Lakers,"$1,620,564"
RK,NAME,TEAM,SALARY
411,"J.J. Barea, G",Dallas Mavericks,"$1,620,564"
412,"Thon Maker, F",Cleveland Cavaliers,"$1,620,564"
413,"Jarell Martin, F",Cleveland Cavaliers,"$1,620,564"
414,"Raul Neto, PG",Washington Wizards,"$1,620,564"
415,"Torrey Craig, SF",Phoenix Suns,"$1,620,564"
416,"Willy Hernangomez, C",New Orleans Pelicans,"$1,620,564"
417,"Wenyen Gabriel, F",New Orleans Pelicans,"$1,620,564"
418,"Joe Johnson, G",Boston Celtics,"$1,620,564"
419,"Vince Carter, G",Atlanta Hawks,"$1,620,564"
420,"Dwight Buycks, G",Detroit Pistons,"$1,600,520"
RK,NAME,TEAM,SALARY
421,"Monte Morris, PG",Denver Nuggets,"$1,588,231"
422,"Antonio Blakeney, G",Chicago Bulls,"$1,588,231"
423,"Tyrone Wallace, G",New Orleans Pelicans,"$1,588,231"
424,"Malachi Richardson, G",Philadelphia 76ers,"$1,569,360"
425,"Giorgios Papagiannis, C",Portland Trail Blazers,"$1,544,951"
426,"Chinanu Onuaku, C",Portland Trail Blazers,"$1,544,951"
427,"Wade Baldwin IV, G",Indiana Pacers,"$1,544,951"
428,"Isaiah Whitehead, G",Detroit Pistons,"$1,544,951"
429,"Paul Zipser, F",Chicago Bulls,"$1,544,951"
430,"Cody Martin, SF",Charlotte Hornets,"$1,517,981"
RK,NAME,TEAM,SALARY
431,"Jaylen Nowell, SG",Minnesota Timberwolves,"$1,517,981"
432,"Mychal Mulder, G",Golden State Warriors,"$1,517,981"
433,"Jalen McDaniels, PF",Charlotte Hornets,"$1,517,981"
434,"Dewan Hernandez, F",Toronto Raptors,"$1,517,981"
435,"Daniel Gafford, C",Washington Wizards,"$1,517,981"
436,"Anzejs Pasecniks, C",Washington Wizards,"$1,517,981"
437,"Talen Horton-Tucker, SG",Los Angeles Lakers,"$1,517,981"
438,"Nigel Williams-Goss, G",Utah Jazz,"$1,517,981"
439,"Luguentz Dort, G",Oklahoma City Thunder,"$1,517,981"
440,"KZ Okpala, SF",Miami Heat,"$1,517,981"
RK,NAME,TEAM,SALARY
441,"Terence Davis, SG",Sacramento Kings,"$1,517,981"
442,"Miye Oni, SG",Utah Jazz,"$1,517,981"
443,"Admiral Schofield, SF",Orlando Magic,"$1,517,981"
444,"Isaiah Roby, F",Oklahoma City Thunder,"$1,517,981"
445,"Nic Claxton, C",Brooklyn Nets,"$1,517,981"
446,"Naz Reid, C",Minnesota Timberwolves,"$1,517,981"
447,"Eric Paschall, F",Golden State Warriors,"$1,517,981"
448,"Jalen Lecque, G",Indiana Pacers,"$1,517,981"
449,"Rayjon Tucker, G",Philadelphia 76ers,"$1,517,981"
450,"Caleb Martin, SF",Charlotte Hornets,"$1,517,981"
RK,NAME,TEAM,SALARY
451,"Ky Bowman, G",LA Clippers,"$1,517,981"
452,"Juwan Morgan, F",Utah Jazz,"$1,517,981"
453,"Terance Mann, SG",LA Clippers,"$1,517,981"
454,"Alen Smailagic, PF",Golden State Warriors,"$1,517,981"
455,"Javonte Green, SF",Chicago Bulls,"$1,517,981"
456,"Carsen Edwards, PG",Boston Celtics,"$1,517,981"
457,"Vlatko Cancar, SF",Denver Nuggets,"$1,517,981"
458,"Dean Wade, PF",Cleveland Cavaliers,"$1,517,981"
459,"Matt Thomas, SG",Utah Jazz,"$1,517,981"
460,"Justin James, G",Sacramento Kings,"$1,517,981"
RK,NAME,TEAM,SALARY
461,"Bruno Fernando, PF",Atlanta Hawks,"$1,517,981"
462,"Chris Silva, F",Sacramento Kings,"$1,517,981"
463,"Chris Clemons, G",Atlanta Hawks,"$1,517,981"
464,"Omri Casspi, F",Memphis Grizzlies,"$1,512,601"
465,"Isaiah Canaan, G",Milwaukee Bucks,"$1,512,601"
466,"Dwyane Wade, G",Miami Heat,"$1,512,601"
467,"Robert Woodard II, F",Sacramento Kings,"$1,500,000"
468,"Paul Watson, SG",Toronto Raptors,"$1,445,697"
469,"DaQuan Jeffries, SG",Houston Rockets,"$1,445,697"
470,"Jae'Sean Tate, SF",Houston Rockets,"$1,445,697"
RK,NAME,TEAM,SALARY
471,"Theo Pinson, G",New York Knicks,"$1,445,697"
472,"Zylan Cheatham, F",New Orleans Pelicans,"$1,445,697"
473,"Kelan Martin, SG",Indiana Pacers,"$1,445,697"
474,"Taj Gibson, F",New York Knicks,"$1,442,968"
475,"Elie Okobo, G",Brooklyn Nets,"$1,416,852"
476,"Jaylen Adams, G",Milwaukee Bucks,"$1,416,852"
477,"Jemerrio Jones, F",Los Angeles Lakers,"$1,416,852"
478,"Dairis Bertans, G",New Orleans Pelicans,"$1,416,852"
479,"Yante Maten, F",Boston Celtics,"$1,416,852"
480,"Tarik Phillip, G",Washington Wizards,"$1,416,842"
RK,NAME,TEAM,SALARY
481,"Dakari Johnson, C",Memphis Grizzlies,"$1,378,242"
482,"Kyle Collinsworth, G",Utah Jazz,"$1,378,242"
483,"Jaylen Morris, F",San Antonio Spurs,"$1,378,242"
484,"Brandon Paul, G",San Antonio Spurs,"$1,378,242"
485,"Rodney Purvis, G",Miami Heat,"$1,378,242"
486,"David Stockton, G",Los Angeles Lakers,"$1,378,242"
487,"Zhou Qi, C",Houston Rockets,"$1,378,242"
488,"Aaron Jackson, F",Houston Rockets,"$1,378,242"
489,"Ike Anigbogu, C",New Orleans Pelicans,"$1,378,242"
490,"Vernon Carey Jr., C",Charlotte Hornets,"$1,350,000"
RK,NAME,TEAM,SALARY
491,"Jabari Bird, G",Atlanta Hawks,"$1,349,464"
492,"Ben Moore, F",San Antonio Spurs,"$1,349,383"
493,"James Nunnally, SF",New Orleans Pelicans,"$1,349,383"
494,"Xavier Tillman, F",Memphis Grizzlies,"$1,300,000"
495,"Tyrell Terry, PG",Dallas Mavericks,"$1,289,846"
496,"Alex Len, C",Washington Wizards,"$1,265,372"
497,"Noah Vonleh, PF",Brooklyn Nets,"$1,087,776"
498,"Nick Young, G",Denver Nuggets,"$1,042,584"
499,"Nick Richards, C",Charlotte Hornets,"$1,000,000"
500,"Gorgui Dieng, C",San Antonio Spurs,"$1,000,000"
RK,NAME,TEAM,SALARY
501,"Jahmi'us Ramsey, SG",Sacramento Kings,"$1,000,000"
502,"Paul Millsap, PF",Denver Nuggets,"$1,000,000"
503,"Ron Baker, G",Washington Wizards,"$948,580"
504,"Daniel Oturu, C",LA Clippers,"$898,310"
505,"Anthony Gill, PF",Washington Wizards,"$898,310"
506,"Stanton Kidd, SF",Utah Jazz,"$898,310"
507,"Isaiah Joe, SG",Philadelphia 76ers,"$898,310"
508,"Tre Jones, PG",San Antonio Spurs,"$898,310"
509,"Elijah Hughes, F",Utah Jazz,"$898,310"
510,"KJ Martin, F",Houston Rockets,"$898,310"
RK,NAME,TEAM,SALARY
511,"CJ Elleby, SG",Portland Trail Blazers,"$898,310"
512,"Deividas Sirvydis, F",Detroit Pistons,"$898,310"
513,"Jordan Nwora, SF",Milwaukee Bucks,"$898,310"
514,"Sam Merrill, SG",Milwaukee Bucks,"$898,310"
515,"Max Strus, SG",Miami Heat,"$898,310"
516,"Isaiah Briscoe, G",Orlando Magic,"$838,464"
517,"Andre Drummond, C",Los Angeles Lakers,"$794,536"
518,"Blake Griffin, PF",Brooklyn Nets,"$776,983"
519,"Oshae Brissett, SF",Indiana Pacers,"$757,453"
520,"Ersan Ilyasova, PF",Utah Jazz,"$754,783"
RK,NAME,TEAM,SALARY
521,"Chimezie Metu, PF",Sacramento Kings,"$700,000"
522,"Timothe Luwawu-Cabarrot, SG",Brooklyn Nets,"$654,469"
523,"Lamar Stevens, PF",Cleveland Cavaliers,"$652,366"
524,"Paul Reed, SF",Philadelphia 76ers,"$609,128"
525,"Jeff Teague, PG",Milwaukee Bucks,"$510,589"
526,"Norvel Pelle, PF",New York Knicks,"$500,000"
527,"Dewayne Dedmon, C",Miami Heat,"$432,890"
528,"Nemanja Bjelica, PF",Miami Heat,"$432,890"
529,"Jabari Parker, PF",Boston Celtics,"$430,729"
530,"Alize Johnson, F",Brooklyn Nets,"$399,591"
RK,NAME,TEAM,SALARY
531,"Tyler Cook, F",Brooklyn Nets,"$396,081"
532,"Dion Waiters, G",Los Angeles Lakers,"$375,385"
533,"Juan Toscano-Anderson, SF",Golden State Warriors,"$358,295"
534,"Yuta Watanabe, SF",Toronto Raptors,"$321,893"
535,"Anthony Tolliver, PF",Philadelphia 76ers,"$263,501"
536,"Tim Frazier, PG",Memphis Grizzlies,"$255,294"
537,"Khyri Thomas, SG",Houston Rockets,"$250,000"
538,"Damian Jones, C",Sacramento Kings,"$237,965"
539,"DeMarcus Cousins, C",LA Clippers,"$233,095"
540,"Moritz Wagner, C",Orlando Magic,"$221,995"
RK,NAME,TEAM,SALARY
541,"Yogi Ferrell, PG",LA Clippers,"$214,169"
542,"Rondae Hollis Jefferson, SF",Portland Trail Blazers,"$210,895"
543,"Jimmer Fredette, G",Phoenix Suns,"$208,509"
544,"Austin Rivers, SG",Denver Nuggets,"$188,696"
545,"Devonte' Graham, PG",Charlotte Hornets,"$163,861"
546,"Mfiondu Kabengele, C",Cleveland Cavaliers,"$154,433"
547,"Naji Marshall, SF",New Orleans Pelicans,"$120,000"
548,"Freddie Gillespie, SF",Toronto Raptors,"$116,903"
549,"Ignas Brazdeikis, SF",Orlando Magic,"$49,510"
550,"Mike James, PG",Brooklyn Nets,"$39,608"
RK,NAME,TEAM,SALARY
551,"Elijah Bryant, SG",Milwaukee Bucks,"$24,611"
552,"Caleb Homesley, SG",Washington Wizards,"$20,000"
553,"Charlie Brown Jr., G",Oklahoma City Thunder,"$19,804"
554,"Omer Yurtseven, C",Utah Jazz,"$18,458"
555,"Gary Payton II, SG",Golden State Warriors,"$11,898"
RK,NAME,TEAM,SALARY
